Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,type,region
22-03-2020,1.007437341,339290.57,187497.8,12082.24,13.78,91564.33,conventional,NewOrleans
22-03-2020,1.318232512,9843,348.78,0,0,8793.25,organic,NewOrleans
22-03-2020,1.528332061,5487483.6,481470.24,3016636.57,7994.78,1590226.69,conventional,Northeast
22-03-2020,1.91623469,262244.33,20583.25,25347.81,7.78,201854.84,organic,Northeast
22-03-2020,1.372129677,535235.16,42286.38,351998.82,118.02,94041.6,conventional,NorthernNewEngland
22-03-2020,1.868396513,17036.32,75.9,646.78,0,14724.76,organic,NorthernNewEngland
22-03-2020,1.067103055,638062.63,285980.18,15551.35,167.26,175094.48,conventional,Orlando
22-03-2020,1.373262433,27309.97,172.46,0,0,26831.97,organic,Orlando
22-03-2020,1.177461051,136955.74,34742.47,26340.98,1029.08,29349.17,conventional,PeoriaSpringfield
22-03-2020,1.871581132,3886.42,25.76,503.22,0,2313.66,organic,PeoriaSpringfield
22-03-2020,1.476105286,587241.14,93267.98,232160.94,447.69,197176.36,conventional,Philadelphia
22-03-2020,1.776770578,37389.78,2159.23,3331.61,4.65,28391.5,organic,Philadelphia
22-03-2020,0.875754732,1486784.85,472087.86,175161.09,5513.2,108848.5,conventional,PhoenixTucson
22-03-2020,1.533337311,24328.59,2406.94,1039.6,0,7407.84,organic,PhoenixTucson
22-03-2020,1.351030243,126498.09,32598.47,18859.24,328.99,45703.5,conventional,Pittsburgh
22-03-2020,1.6793782,10157.32,2000.99,2.82,0,7147.82,organic,Pittsburgh
22-03-2020,1.262779201,2276455.47,993936.79,445971.16,3400.8,525772.13,conventional,Plains
22-03-2020,1.541366155,82218.83,28344.14,10982.75,164.48,36873.82,organic,Plains
22-03-2020,1.293726514,753956.72,119786.09,69324.63,2655.74,96067.85,conventional,Portland
22-03-2020,2.06567643,37264.51,125.51,6344.81,0,3877.85,organic,Portland
22-03-2020,1.669141769,91150.48,3919.45,64169.27,37.08,12235.48,conventional,Providence
22-03-2020,2.121860255,5348.36,36.33,10.09,0,5301.94,organic,Providence
22-03-2020,1.238024565,431913.38,192976.35,66497.4,1300.08,132479.59,conventional,RaleighGreensboro
22-03-2020,1.478228923,25574.99,972.3,3381.51,88.68,9426.15,organic,RaleighGreensboro
22-03-2020,1.059626826,362177.05,110209.01,66023.76,514.99,80478.39,conventional,RichmondNorfolk
22-03-2020,1.472666026,19310.63,42.53,1509.2,10.93,8800.64,organic,RichmondNorfolk
22-03-2020,1.058645703,205047.22,69681.7,22431.5,47.77,41176.4,conventional,Roanoke
22-03-2020,1.753957054,8806.49,30.96,1014.55,0,4525.9,organic,Roanoke
22-03-2020,1.605283105,443379.67,144206.68,148722.73,1658.8,73517.57,conventional,Sacramento
22-03-2020,1.903021171,16690.73,3051.58,3392.43,0,8554.29,organic,Sacramento
22-03-2020,1.401938779,473917.41,111669.28,22635.19,8726.8,108933.45,conventional,SanDiego
22-03-2020,2.305550821,20326.16,467.7,914.95,0,4906.38,organic,SanDiego
22-03-2020,1.762796812,783959.1,186532.99,199609.9,3973.89,121551.11,conventional,SanFrancisco
22-03-2020,2.083361444,59942.36,3489.2,8908.43,0,34382.96,organic,SanFrancisco
22-03-2020,1.751657039,597668.5,77906.56,76732.51,544.12,63683.74,conventional,Seattle
22-03-2020,2.067719711,79212.92,359.98,12501.85,20.15,8241.96,organic,Seattle
22-03-2020,1.160457977,518819.78,218330.35,42261.63,576.45,108868.99,conventional,SouthCarolina
22-03-2020,1.612659979,22495.6,399.63,3285.89,56.27,15588.59,organic,SouthCarolina
22-03-2020,0.922870291,7247820.44,3828575.04,763088.74,30475.69,1253532.15,conventional,SouthCentral
22-03-2020,1.559197026,143083.57,28057.07,803.82,1820.25,81748.6,organic,SouthCentral
22-03-2020,1.082776727,5768062.54,2738823.33,210974.36,2965.14,1156308.5,conventional,Southeast
22-03-2020,1.502063017,209895.24,2338.89,9803.1,62.02,170737.8,organic,Southeast
22-03-2020,1.403451398,76454.39,18535.61,8805.51,93.3,10615.08,conventional,Spokane
22-03-2020,2.094351427,3665.02,23,685,0,885.39,organic,Spokane
22-03-2020,1.25196104,231504.8,112133.32,11927.29,279.22,65369.98,conventional,StLouis
22-03-2020,2.431666315,7609.15,1419.89,1361.82,0,2895.77,organic,StLouis
22-03-2020,1.370065439,90425.62,5820.25,43151.79,982.29,35746.3,conventional,Syracuse
22-03-2020,1.945801984,3426.91,249.82,101.93,0,3008.7,organic,Syracuse
22-03-2020,1.071772388,660583.52,327493.15,20603.75,892.08,147538.68,conventional,Tampa
22-03-2020,1.198181017,23009.37,195.04,0,0,22584.38,organic,Tampa
22-03-2020,1.063181164,154736.74,38847.46,15766.52,6085.67,22352.75,conventional,Toledo
22-03-2020,1.659763011,4717.27,75.76,570.82,0,1531.77,organic,Toledo
22-03-2020,1.221967281,42058913.01,14122254.98,7372262.42,363807.23,8312514.08,conventional,TotalUS
22-03-2020,1.767986562,1609709.67,115414.58,141458.88,4201.84,852135.67,organic,TotalUS
22-03-2020,1.157940733,7468508.7,1956256.21,782202.32,29081.18,1000158.45,conventional,West
22-03-2020,1.842424232,268562.44,11264.37,28542.36,1869.21,70493.53,organic,West
22-03-2020,1.027848862,957612.58,452693.29,88944.03,23754.51,197240.13,conventional,WestTexNewMexico
22-03-2020,1.438421861,29761.31,694.36,377.64,2572.23,21480.51,organic,WestTexNewMexico
22-03-2020,1.04461138,118905.56,40761.97,3494.73,8.68,28532.74,conventional,Wichita
22-03-2020,1.994168814,2609,75.22,411.02,0,985.43,organic,Wichita
29-03-2020,1.143093153,142254.02,21796.91,94668.78,196.87,18231.5,conventional,Albany
29-03-2020,1.734129459,1806.18,64.63,212.64,0,1474.75,organic,Albany
29-03-2020,1.137873618,805328.51,368720.68,27546.41,113.14,136847.27,conventional,Atlanta
29-03-2020,1.92553377,23109.8,227.08,3360.6,0,8583.67,organic,Atlanta
29-03-2020,1.493941894,1072887.32,226326.9,392598.8,1489.47,346881.52,conventional,BaltimoreWashington
29-03-2020,1.663196906,45953.89,595.47,4639.25,54.99,37247.71,organic,BaltimoreWashington
29-03-2020,1.088554369,327205.25,204740.48,5385.36,89.34,60493.69,conventional,BirminghamMontgomery
29-03-2020,1.559224444,7974.01,54.72,191.73,0,7320.72,organic,BirminghamMontgomery
29-03-2020,1.477501055,109525.97,37182.92,7371.57,1798.26,12741.45,conventional,Boise
29-03-2020,2.121437179,4048.92,1.21,725.78,7.23,592.86,organic,Boise
29-03-2020,1.601937868,698444.4,30862.34,451915.21,532.58,140786.51,conventional,Boston
29-03-2020,2.127499221,25810.02,77.89,1581.14,0,24102.33,organic,Boston
29-03-2020,1.32529188,177751.37,17389.48,50287.99,2666.75,104559.67,conventional,BuffaloRochester
29-03-2020,1.983105615,7578.44,644.5,190.44,0,6742.46,organic,BuffaloRochester
29-03-2020,1.457817779,5585511.06,1850005.94,697157.28,115352.07,928268.56,conventional,California
29-03-2020,2.170541399,229355.52,24707.03,23316.44,70.69,84391.5,organic,California
29-03-2020,1.340441993,345082.83,149875.09,50677.09,2086.9,101259.1,conventional,Charlotte
29-03-2020,1.807918709,16816.01,94.22,4043.14,45.19,11703.5,organic,Charlotte
29-03-2020,1.53285912,733674.3,110913.95,176566.32,34243.68,123531.5,conventional,Chicago
29-03-2020,2.210996238,35983.31,668.12,4699.68,0,6743.09,organic,Chicago
29-03-2020,0.900696113,338310.93,86949.54,12377.46,7241.86,34629.13,conventional,CincinnatiDayton
29-03-2020,1.768875044,10294.78,78.4,2215.32,0,2147.74,organic,CincinnatiDayton
29-03-2020,1.007400256,260121.3,73612.3,11266.36,1606.4,41167.42,conventional,Columbus
29-03-2020,1.741764104,8178.59,1035.6,1636.25,0,2633.01,organic,Columbus
29-03-2020,0.975949003,1535256.46,624712.81,210880.46,5225.63,288049.47,conventional,DallasFtWorth
29-03-2020,1.526469002,33466.98,5097.39,92.76,378.35,17604.44,organic,DallasFtWorth
29-03-2020,1.346185216,1027990.69,204679.21,110741.37,1686.83,166175.11,conventional,Denver
29-03-2020,1.582649272,13371.98,1447.61,1023.98,87.79,6617.1,organic,Denver
29-03-2020,1.049665574,485995.08,122370.44,32271.17,27767.99,108604.19,conventional,Detroit
29-03-2020,1.704031375,10455.01,408.24,1768.5,0,3289.92,organic,Detroit
29-03-2020,1.265233307,193298.65,33738.85,52223.22,28360.37,63933.92,conventional,GrandRapids
29-03-2020,1.332463663,9195.9,61.99,1117.92,0,7989.32,organic,GrandRapids
29-03-2020,1.152227104,3942914.25,949832.66,622854.11,155528.71,767210.05,conventional,GreatLakes
29-03-2020,1.864110381,129876.42,6502.08,18183.78,3.25,48781.41,organic,GreatLakes
29-03-2020,1.215689906,339722.02,102817.34,121128.36,302.14,103238.65,conventional,HarrisburgScranton
29-03-2020,1.361468151,14379.34,485.41,443.64,0,13429.56,organic,HarrisburgScranton
29-03-2020,1.593456733,336968.22,11238.87,255268.26,229.7,59900.41,conventional,HartfordSpringfield
29-03-2020,2.100547376,15245.45,588.43,5175.48,0,9475.24,organic,HartfordSpringfield
29-03-2020,0.947346108,1189050.03,500902.45,213094.97,3963.66,138401.02,conventional,Houston
29-03-2020,1.516212759,18304.9,7160.77,20.56,2.06,1282.58,organic,Houston
29-03-2020,1.019487892,261247.62,78880.86,24098.41,2872.7,45836.79,conventional,Indianapolis
29-03-2020,1.779689061,5304.48,268.91,658.68,0,1772.51,organic,Indianapolis
29-03-2020,1.302973965,225865.8,97137.08,6472.75,203.49,43070.83,conventional,Jacksonville
29-03-2020,1.591753008,11023.29,79.92,300.75,0,10610.79,organic,Jacksonville
29-03-2020,1.096927704,329845.33,68250.85,38661.35,92.59,57173.38,conventional,LasVegas
29-03-2020,1.567832487,7220.23,546.54,886.41,0,2124.54,organic,LasVegas
29-03-2020,1.406322683,2565289.96,819609.06,90316.51,83776.31,446664.12,conventional,LosAngeles
29-03-2020,2.269641097,85440.83,5491.48,5045.44,28.02,11130.13,organic,LosAngeles
29-03-2020,0.890376442,144531.78,40618.13,7896.5,90.54,23747.04,conventional,Louisville
29-03-2020,1.957653444,2651.4,0,433.51,0,596.69,organic,Louisville
29-03-2020,1.30207646,973770.92,443277.7,32477.89,651.04,192642.03,conventional,Miami
29-03-2020,1.728169501,31835.62,489.82,2.1,0,28730.91,organic,Miami
29-03-2020,1.238233619,4061844.26,1397128.35,798631.67,7729.28,1047920.55,conventional,Midsouth
29-03-2020,1.72234166,166259.7,2579.42,25461.79,271.67,99239.99,organic,Midsouth
29-03-2020,1.047830907,294367.81,121780.41,6935.18,24.78,48267.7,conventional,Nashville
29-03-2020,2.008378215,8166.54,78.89,936.1,0,3175.09,organic,Nashville
29-03-2020,1.673471223,1755593.79,73675.38,1074763.56,1021.46,524227.78,conventional,NewYork
29-03-2020,1.90618595,97333.81,13996.46,16439.02,0,63275.14,organic,NewYork
29-03-2020,1.039324414,271026.81,153647.24,10521.25,34.02,71013.78,conventional,NewOrleans
29-03-2020,1.320206286,9269.92,371.84,0,0,8279.96,organic,NewOrleans
29-03-2020,1.478540416,5356472.36,546616.1,3035921.97,9143.85,1392023.82,conventional,Northeast
29-03-2020,1.88959805,242647.44,24409.21,30592.44,0.99,179135.65,organic,Northeast
29-03-2020,1.159472371,583428.06,87389.12,384588.57,139.27,65126.78,conventional,NorthernNewEngland
29-03-2020,1.856092141,13132.82,38.03,271.67,0,12270.91,organic,NorthernNewEngland
29-03-2020,1.192395918,565375.96,275022.91,13072.45,118.12,150580.79,conventional,Orlando
29-03-2020,1.643700535,24674.32,189.92,0,0,24138.95,organic,Orlando
29-03-2020,1.112188548,117788.41,33726.3,21634.65,668.22,26331.78,conventional,PeoriaSpringfield
29-03-2020,2.009471837,2457.17,25.83,532.54,0,1182.75,organic,PeoriaSpringfield
29-03-2020,1.45604212,559657.46,86803.19,223008.85,343.72,188944.09,conventional,Philadelphia
29-03-2020,1.784165573,32752.2,2584.64,3791.05,0,22835.18,organic,Philadelphia
29-03-2020,0.96190808,1181370.58,291021.27,181847.95,5750.16,103093.92,conventional,PhoenixTucson
29-03-2020,1.525042889,17328.91,1637.76,2346.91,0,7286.08,organic,PhoenixTucson
29-03-2020,1.089678863,145614.09,54950.55,17252.27,418.76,36470.94,conventional,Pittsburgh
29-03-2020,1.731445589,9296.64,3227,8.49,0,5774.23,organic,Pittsburgh
29-03-2020,1.226178602,2070510.66,920045.8,378446.94,2749.52,462060.23,conventional,Plains
29-03-2020,1.731722013,45694.81,6945.48,6462.86,49.34,27150.55,organic,Plains
29-03-2020,1.468886418,619909.98,103766.83,65417.9,2742.06,85684.59,conventional,Portland
29-03-2020,2.158735114,32574.63,251.97,4558.36,0,2017.57,organic,Portland
29-03-2020,1.682497387,92052.14,3467.13,66683.66,18.08,11721.9,conventional,Providence
29-03-2020,2.129954597,4065.27,5.21,8.79,0,4051.28,organic,Providence
29-03-2020,1.261266049,450638.35,208095.61,63718.97,1209.52,138895.99,conventional,RaleighGreensboro
29-03-2020,1.741831207,22950.95,903.05,3769.71,96.66,8748.31,organic,RaleighGreensboro
29-03-2020,1.091828323,332352.39,102656.65,64420.46,535.7,75869.78,conventional,RichmondNorfolk
29-03-2020,1.457392936,14313.31,40.36,1500.25,6.59,10538.97,organic,RichmondNorfolk
29-03-2020,1.063225065,181832.65,64182.14,19823.44,8.12,36974.25,conventional,Roanoke
29-03-2020,1.778066649,6620.38,35.83,1195.13,0,3731.34,organic,Roanoke
29-03-2020,1.599066739,442737.9,157456.11,144838.97,1477.57,75147.82,conventional,Sacramento
29-03-2020,1.947787976,18043.92,4617.4,2773.37,2.5,9193.4,organic,Sacramento
29-03-2020,1.428170246,479623.72,100493.74,33211.15,11032.2,84347.71,conventional,SanDiego
29-03-2020,2.414012389,15636.59,445.11,1676.35,5.73,3628.86,organic,SanDiego
29-03-2020,1.63877856,881154.81,294295.67,207831.83,3176.52,138747.02,conventional,SanFrancisco
29-03-2020,2.163295237,62774.91,8247.56,6793.06,26.69,37551.78,organic,SanFrancisco
29-03-2020,1.820387631,528664.04,70993.52,71606.42,299.08,53642.14,conventional,Seattle
29-03-2020,2.097012485,72477.83,721.96,8904.89,24.79,5596.29,organic,Seattle
29-03-2020,1.220714976,494543.48,223417.74,41493.28,661.8,96042.33,conventional,SouthCarolina
29-03-2020,1.698960707,21152.51,449.06,3332.54,40.77,15383.08,organic,SouthCarolina
29-03-2020,0.989943189,6022694.96,2883073.44,829347.05,32706.29,1057476.11,conventional,SouthCentral
29-03-2020,1.570993537,122068.03,28155.38,1193.7,2241.37,64732.91,organic,SouthCentral
29-03-2020,1.19833996,5236217,2535449.39,189559.63,2959.58,1063963.09,conventional,Southeast
29-03-2020,1.629751405,187361.17,2366.28,9743.11,47.04,155425.33,organic,Southeast
29-03-2020,1.488681879,68908,16937.88,9104.48,48.13,8271.25,conventional,Spokane
29-03-2020,2.18736675,3664.18,94.6,626.01,0,312.64,organic,Spokane
29-03-2020,1.288231596,204056.59,100843.6,11689.9,196.85,53371.8,conventional,StLouis
29-03-2020,2.524702859,5513.52,1136.49,1269.4,0,1767.54,organic,StLouis
29-03-2020,1.287790782,80374.89,8069.67,33478.26,1134.86,34279.61,conventional,Syracuse
29-03-2020,1.923035079,3201.89,199.77,89.3,0,2885.95,organic,Syracuse
29-03-2020,1.225958072,572196.84,265610.13,15685.81,854.5,130567.71,conventional,Tampa
29-03-2020,1.425152302,20485.27,294.38,0,0,19829.68,organic,Tampa
29-03-2020,0.979436915,144662.95,40102.07,14957.53,4805.18,26257.78,conventional,Toledo
29-03-2020,1.731242327,3511.57,98.3,1047.24,0,1144.55,organic,Toledo
29-03-2020,1.252223545,38686850,12659424.23,7337062.09,354164,7630382.41,conventional,TotalUS
29-03-2020,1.845895368,1347733.2,104372.85,140684.27,4296.71,713114.43,organic,TotalUS
29-03-2020,1.253190744,6410685.45,1577272.55,785143.43,27994.71,911460,conventional,West
29-03-2020,1.90106281,224470.11,8707.98,25730.15,1612.35,54257.09,organic,West
29-03-2020,1.041942612,832482.63,365232.62,98434.72,23371.83,201366.16,conventional,WestTexNewMexico
29-03-2020,1.449823212,23485.24,579.6,628.55,2686.33,17117.76,organic,WestTexNewMexico
29-03-2020,0.919211601,121082.45,39235.29,2144.35,9.79,22366.39,conventional,Wichita
29-03-2020,1.591845633,2265.65,83.76,315.47,0,628.82,organic,Wichita
05-04-2020,1.259301549,126131.88,16374.94,78938.31,202.58,22103.68,conventional,Albany
05-04-2020,1.857481555,2871.82,121.48,417.11,0,2108.83,organic,Albany
05-04-2020,1.128764737,907265.67,425642.37,24682.94,129.47,161681.34,conventional,Atlanta
05-04-2020,1.840554491,32352.02,164.7,4055.32,0,10657.72,organic,Atlanta
05-04-2020,1.29016678,1196045.12,272524.74,442417.34,1620.52,374079.98,conventional,BaltimoreWashington
05-04-2020,1.877044616,60911.7,767.01,5359.11,29.79,49937.81,organic,BaltimoreWashington
05-04-2020,1.061842711,368747.46,225217.01,10361.23,110.72,70132.93,conventional,BirminghamMontgomery
05-04-2020,1.646470076,9166.2,79.43,245.18,0,8095.68,organic,BirminghamMontgomery
05-04-2020,1.351084219,117180.97,42287.56,7866.29,1617.57,16186.57,conventional,Boise
05-04-2020,1.99937383,4258.55,6.03,579.97,0,1004.46,organic,Boise
05-04-2020,1.627879984,726031.63,25158.12,481689.47,530.24,180621.57,conventional,Boston
05-04-2020,2.104785715,33959.68,102.39,1841.53,0,31305.34,organic,Boston
05-04-2020,1.262181698,209613.24,13825.36,53629.28,2719.29,136068.81,conventional,BuffaloRochester
05-04-2020,1.975267245,9514.92,762.23,149.64,0,8603.04,organic,BuffaloRochester
05-04-2020,1.369689992,6467170.72,2117213.61,904170.25,147806.32,1032480.93,conventional,California
05-04-2020,2.065746448,289610.82,42052.24,24984.9,144.37,90694.14,organic,California
05-04-2020,1.333507785,351336.86,152797.37,51570.97,2367.87,106630.05,conventional,Charlotte
05-04-2020,1.784538739,20509.65,140.62,4130.31,23.64,12704.09,organic,Charlotte
05-04-2020,1.585816502,800361.79,119164.35,208288.71,39516.16,128385.53,conventional,Chicago
05-04-2020,2.085241589,49851.84,733.59,5460.55,0,12922.32,organic,Chicago
05-04-2020,0.889040386,378507.98,110525.02,15518.71,9297.83,29808.47,conventional,CincinnatiDayton
05-04-2020,1.494739052,14920.15,107.74,2315.34,0,1893.47,organic,CincinnatiDayton
05-04-2020,1.008079158,285390.04,94616.26,13866.53,1707.1,37923.22,conventional,Columbus
05-04-2020,1.562432805,12215.87,1288.32,1213.76,0,2879.29,organic,Columbus
05-04-2020,0.963112371,1652218.19,721837.33,216138.24,6314.02,304710.36,conventional,DallasFtWorth
05-04-2020,1.548843757,37015.29,5225.32,168.07,522.27,18202.32,organic,DallasFtWorth
05-04-2020,1.193398201,1119894.98,231027.56,144300.41,648.56,154127.25,conventional,Denver
05-04-2020,1.746079877,25852.45,12523.87,1939.83,31.04,4034.89,organic,Denver
05-04-2020,1.104146113,454799.96,144994.91,34383.56,31167.64,72483.17,conventional,Detroit
05-04-2020,1.313214005,33765.34,493.66,2137.24,0,12609.58,organic,Detroit
05-04-2020,1.346787171,172506.74,39233.67,46983.74,33385,38788.27,conventional,GrandRapids
05-04-2020,1.612703379,9784.06,81.39,1193.19,0,8494.99,organic,GrandRapids
05-04-2020,1.17228104,4177311.38,1123242,697197.19,179131.65,688161.97,conventional,GreatLakes
05-04-2020,1.707717176,194411.94,8143.15,20633.65,0,72821.73,organic,GreatLakes
05-04-2020,1.198988785,365195.29,108031.95,123474.71,184.49,119490.24,conventional,HarrisburgScranton
05-04-2020,1.727820212,14961.83,575.67,491.1,0,13891.83,organic,HarrisburgScranton
05-04-2020,1.598223036,376641.49,13255.38,270776.46,238.21,81133.97,conventional,HartfordSpringfield
05-04-2020,2.167696302,17279.07,929.44,6995.24,2.24,9352.16,organic,HartfordSpringfield
05-04-2020,0.899527094,1413343.94,674180.05,269971.1,2447.82,158983.13,conventional,Houston
05-04-2020,1.653542612,14932.67,7139.55,39.25,0,1052.89,organic,Houston
05-04-2020,1.008704265,289863.62,94815.92,27295.01,2955.98,43586.4,conventional,Indianapolis
05-04-2020,1.709009377,7508.7,492.36,1385.4,0,2427.67,organic,Indianapolis
05-04-2020,1.261679457,238114.38,85874.33,18204.2,136.52,60567.07,conventional,Jacksonville
